ID;Jour;Heure;Mode;Direction;Frequence;Motif_deplacement;Motif_dep_commentaires;Raison_plus_direct_plus_pratique;Raison_plus_agreable;Raison_moins_voiture;Raison_habitude;Raison_autre;Raison_autre_commentaire_libre;Sentiment_securite;Perception_risque_collision_pietons_cyclistes;Confort_rarement_gene_autres_usagers;Confort_lisibilite_positionnement;Perception_tensions;Cohabitation_agreable;Explication_ressenti_raison_1;Explication_ressenti_raison_2;Explication_ressenti_raison_3;Explication_ressenti_raison_4;Explication_ressenti_raison_5;Situations_evitement_axe;Evitement_quand;Evitement_pourquoi;Usagers_genants_cyclistes;Usagers_genants_livreurs_velo;Usagers_genants_pietons;Usagers_genants_trottinettes;Usagers_genants_voitures;Usagers_genants_camionnettes;Usagers_genants_autres;Usagers_genants_autres_commentaire_libre;Qualificatif_1;Qualificatif_2;Qualificatif_3;Genre;Age
P378;03/05/2025;16:00:00;pietons;vers corbeau;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;comportement;absence de separation;NA;NA;NA;non;NA;NA;null;null;null;oui;oui;null;oui;motos;agreable;Amsterdam;convivial;femme;NA
P379;03/05/2025;16:05:00;pietons;vers corbeau;toutes les semaines;promenade;NA;oui;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;comportement;probleme avec les voitures/camionnettes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;plaisir;serenite;que ça continu;homme;NA
P380;03/05/2025;16:05:00;pietons;vers corbeau;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;comportement;faire attention (cyclistes ou pietons);absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;sympa;NA;NA;homme;NA
P381;03/05/2025;16:08:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;comportement;touristes ne comprennent pas l'espace;NA;NA;NA;non;NA;NA;null;null;null;null;oui;null;null;NA;bien;agreable;trop emprunte;homme;NA
P382;03/05/2025;16:15:00;pietons;sans reponse;premiere fois;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;comportement;espace assez large;NA;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;agreable;reposante;NA;homme;NA
P383;03/05/2025;16:15:00;pietons;vers corbeau;moins souvent;promenade;NA;oui;null;null;null;null;NA;plutot d'accord;plutot pas d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;comportement;vitesse cyclistes;absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;bien;agreable;belle visite;femme;NA
P384;03/05/2025;16:15:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;null;oui;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;plutot d'accord;comportement;faire attention (cyclistes ou pietons);NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;ensoleille;reposant;homme;NA
P385;03/05/2025;16:19:00;pietons;vers corbeau;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;comportement;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;oui;oui;null;oui;oui;oui;null;NA;lugubre;alcoolise;magnifique;homme;NA
P386;03/05/2025;16:19:00;pietons;vers corbeau;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;plutot pas d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;comportement;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;null;oui;null;oui;null;null;null;NA;feerique;experimental;fun;homme;NA
P387;03/05/2025;16:19:00;pietons;vers corbeau;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;comportement;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;oui;oui;null;NA;mystique;jovial;chill man;homme;NA
P388;03/05/2025;16:20:00;pietons;vers corbeau;moins souvent;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;pas du tout d'accord;sans reponse;tout a fait d'accord;pas du tout d'accord;comportement;vitesse cyclistes;vitesse livreurs a velo;comportement derangeant cyclistes;NA;oui;NA;NA;oui;oui;null;null;null;null;null;NA;agreablement;reserve aux pietons;NA;homme;NA
P389;03/05/2025;16:20:00;pietons;sans reponse;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;comportement;conflits/tensions/peur;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;correct;tres vivant;tres beau;femme;NA
P390;03/05/2025;16:25:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;null;null;null;NA;pas du tout d'accord;tout a fait d'accord;plutot d'accord;pas du tout d'accord;plutot pas d'accord;pas du tout d'accord;comportement;comportement derangeant cyclistes;probleme avec les vehicule electrique (trotinettes,velos);obstacles amenagement (arbres, bancs…);NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;surcharge;vivant;homme;NA
P391;03/05/2025;16:30:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;oui;oui;null;null;NA;plutot d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;comportement -;vitesse cyclistes;probleme avec les vehicule electrique (trotinettes,velos);vitesse livreurs a velo;NA;non;NA;NA;null;null;null;null;null;null;null;NA;ensoleille;touristique;promenade;homme;NA
P392;03/05/2025;16:38:00;pietons;vers corbeau;premiere fois;promenade;NA;null;oui;null;null;oui;pas loin de la riviere;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;comportement;bon equilibre pietons cyclistes;NA;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;agreable;joli;ensoleille;femme;NA
P393;03/05/2025;16:40:00;pietons;vers gallia;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;plutot pas d'accord;comportement;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;insecurite;vigilance;mal indique;femme;NA
P394;03/05/2025;16:42:00;pietons;vers gallia;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;plutot pas d'accord;comportement;comportement derangeant cyclistes;manque de signaletique;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;faire attention;dangereux;agreable;femme;NA
P395;03/05/2025;16:43:00;pietons;vers gallia;tous les jours;promenade;NA;null;null;null;oui;null;NA;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;comportement;absence de separation;manque de signaletique;probleme avec les vehicule electrique (trotinettes,velos);NA;non;NA;NA;null;null;null;null;null;null;null;NA;vigilant;agreable;dangereux;femme;NA
P396;03/05/2025;16:45:00;pietons;vers gallia;moins souvent;promenade;NA;oui;null;null;null;null;NA;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;insecurite;plaisir;beau;femme;NA
P397;03/05/2025;16:52:00;pietons;vers gallia;tous les jours;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot pas d'accord;pas du tout d'accord;tout a fait d'accord;comportement;manque de signaletique;NA;NA;NA;oui;marche de Noël;trop frequente;null;null;oui;null;null;null;null;NA;agreable;pas de voitures;quai;homme;NA
P398;03/05/2025;16:53:00;pietons;vers gallia;tous les jours;promenade;NA;null;oui;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;plutot d'accord;pas du tout d'accord;comportement;vitesse cyclistes;comportement derangeant cyclistes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;tres beau;dangereux;vivant;homme;NA
P399;03/05/2025;16:55:00;pietons;sans reponse;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;comportement;vitesse cyclistes;comportement derangeant cyclistes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;tres reussi;sympa sans monde;sale;homme;NA
P400;03/05/2025;16:55:00;pietons;sans reponse;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;comportement;absence de separation;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;plaisant;gourmand;femme;NA
P401;03/05/2025;17:05:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;comportement;probleme avec les vehicule electrique (trotinettes,velos);bon equilibre pietons cyclistes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;cool;agreable;convivial;homme;NA
P402;03/05/2025;17:05:00;pietons;vers corbeau;premiere fois;promenade;NA;null;null;null;null;oui;circuit propose par appli tourisme;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot pas d'accord;pas du tout d'accord;plutot d'accord;comportement;vitesse cyclistes;NA;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;plaisant;calme;dynamique;homme;NA
P403;03/05/2025;17:05:00;pietons;sans reponse;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot pas d'accord;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;plutot d'accord;NA;bon equilibre pietons cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;joli;anime;ne sait pas;NA
P404;03/05/2025;17:15:00;pietons;vers gallia;tous les jours;promenade;NA;oui;null;null;null;null;NA;plutot d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;comportement;faire attention (cyclistes ou pietons);NA;NA;NA;oui;NA;changer de chemin;null;null;null;null;null;null;null;NA;NA;NA;NA;femme;NA
P405;03/05/2025;17:18:00;pietons;vers gallia;toutes les semaines;promenade;NA;null;oui;null;null;oui;commerce;tout a fait d'accord;pas du tout d'accord;plutot d'accord;plutot pas d'accord;pas du tout d'accord;plutot pas d'accord;comportement;faire attention (cyclistes ou pietons);absence de separation;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;espace;plaisir;calme;femme;NA
P406;03/05/2025;17:37:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;null;null;null;NA;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;pas du tout d'accord;plutot pas d'accord;comportement;comportement derangeant cyclistes;faire attention (cyclistes ou pietons);NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;vigilance;NA;femme;NA
P407;03/05/2025;17:42:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;plutot pas d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;comportement;vitesse cyclistes;probleme avec les vehicule electrique (trotinettes,velos);NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;dangereux;irrespectueux;dynamique;homme;NA
P408;03/05/2025;17:47:00;pietons;vers gallia;moins souvent;promenade;NA;oui;null;null;null;null;NA;plutot d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;large;vivant;femme;NA
P409;03/05/2025;17:50:00;pietons;vers corbeau;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;oui;null;null;null;null;null;NA;agreable;vivant;joyeux;femme;NA
P410;03/05/2025;17:50:00;pietons;vers gallia;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement;comportement derangeant cyclistes;danger/peur;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;insecurite;joli;anime;femme;NA
P411;03/05/2025;17:57:00;pietons;vers gallia;tous les jours;promenade;NA;oui;null;null;null;null;NA;tout a fait d'accord;plutot pas d'accord;pas du tout d'accord;plutot pas d'accord;pas du tout d'accord;plutot d'accord;comportement;absence de separation;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;sûr;rapide;femme;NA
P412;03/05/2025;17:57:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;null;null;null;null;oui;habitation;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;plutot d'accord;pas du tout d'accord;comportement;vitesse cyclistes;probleme avec les vehicule electrique (trotinettes,velos);conflits/tensions;comportement derangeant cyclistes;non;NA;NA;null;null;null;null;null;null;null;NA;insecurite;trop rapide;irrespect;femme;NA
P413;03/05/2025;17:58:00;pietons;vers corbeau;moins souvent;promenade;NA;null;oui;oui;null;null;NA;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement;faire attention (cyclistes ou pietons);NA;NA;NA;non;NA;NA;oui;oui;null;null;null;null;null;NA;agreable;frustrant;NA;homme;NA
P414;03/05/2025;18:00:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;null;null;oui;null;NA;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;NA;faire attention (cyclistes ou pietons);NA;NA;NA;oui;weekend;trop frequente;null;null;null;null;null;null;null;NA;calme;frais;grouillant;homme;NA
P415;03/05/2025;18:00:00;pietons;vers corbeau;moins souvent;sans reponse;NA;null;null;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;plutot d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;beau;agreable;securitaire;femme;NA
P416;03/05/2025;18:06:00;pietons;vers corbeau;moins souvent;promenade;NA;null;oui;oui;null;null;NA;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;comportement;aggresivite cyclistes;NA;NA;NA;non;NA;NA;null;null;null;oui;null;null;null;NA;agreable;frequente;spatieux;femme;NA
P417;03/05/2025;18:13:00;pietons;vers gallia;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;comportement;absence de separation;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;femme;NA
P418;03/05/2025;18:15:00;pietons;vers gallia;moins souvent;promenade;NA;oui;oui;null;null;null;NA;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;plutot d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;oui;null;null;null;null;null;NA;agreable;tolerant;vivant;femme;NA
P419;03/05/2025;18:26:00;pietons;vers gallia;tous les jours;travail/etudes;NA;null;oui;null;null;null;NA;plutot d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;paisible;plaisir;intergenerationnel;femme;NA
P420;03/05/2025;18:30:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;oui;null;null;null;NA;pas du tout d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;comportement;danger/peur;trop de cyclistes;NA;NA;non;NA;NA;oui;oui;null;oui;null;null;null;NA;insalubre;bonde;agreable;femme;NA
P421;03/05/2025;18:40:00;pietons;vers gallia;tous les jours;promenade;NA;null;oui;oui;oui;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;comportement;espace assez large;bon equilibre pietons cyclistes;NA;NA;non;NA;NA;null;null;null;null;null;null;oui;riches du centre en SUV;chouette;aere;beau;homme;NA
P422;03/05/2025;18:45:00;pietons;vers gallia;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;plutot d'accord;tout a fait d'accord;tout a fait d'accord;plutot d'accord;tout a fait d'accord;comportement;vitesse cyclistes;danger/peur;comportement derangeant cyclistes;probleme avec les vehicule electrique (trotinettes,velos);non;NA;NA;null;null;null;null;null;null;null;NA;agreable;pratique;securisant;homme;NA
P423;03/05/2025;18:50:00;pietons;sans reponse;tous les jours;promenade;NA;oui;null;null;null;null;NA;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;comportement;vitesse cyclistes;probleme avec les vehicule electrique (trotinettes,velos);faire attention (cyclistes ou pietons);NA;non;NA;NA;null;null;null;null;null;null;null;NA;bien amenage;vert;equilibre a trouver;femme;NA
P424;03/05/2025;18:50:00;pietons;sans reponse;premiere fois;promenade;NA;null;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;comportement;probleme avec les vehicule electrique (trotinettes,velos);NA;NA;NA;non-concerne;NA;NA;oui;null;null;oui;null;null;null;NA;attentif;espace;peu de respect;femme;NA
P425;03/05/2025;18:50:00;pietons;vers gallia;moins souvent;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;pas du tout d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;comportement;espace assez large;NA;NA;NA;non;NA;NA;null;null;null;oui;null;null;null;NA;libre;agreable;paysage;femme;NA
P426;03/05/2025;18:55:00;pietons;sans reponse;tous les jours;promenade;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement;absence de separation;faire attention (cyclistes ou pietons);vitesse cyclistes;probleme avec les vehicule electrique (trotinettes,velos);non;NA;NA;null;null;null;null;null;null;null;NA;agreable;observations;anime;femme;NA
